,contact_id,customer_date,create_date,marketing_source,conversion_time,year,month
5003,450652447,2022-12-13,2022-12-06,Google,7,2022,12
5004,449656867,2022-12-12,2022-12-04,Google,8,2022,12
5005,449250131,2022-12-13,2022-12-03,Google,10,2022,12
5006,452508671,2022-12-14,2022-12-09,Google,5,2022,12
5007,453746013,2022-12-17,2022-12-12,Google,5,2022,12
5008,451915905,2022-12-13,2022-12-08,Google,5,2022,12
5009,454310058,2023-01-05,2022-12-13,Google,23,2022,12
5010,454320941,2022-12-15,2022-12-13,Google,2,2022,12
5011,452831931,2022-12-19,2022-12-10,Google,9,2022,12
5012,453669251,2022-12-15,2022-12-12,Google,3,2022,12
5013,448843066,2022-12-13,2022-12-02,Google,11,2022,12
5014,448843066,2022-12-13,2022-12-02,Google,11,2022,12
5015,448843066,2022-12-13,2022-12-02,Google,11,2022,12
5016,448843066,2022-12-13,2022-12-02,Google,11,2022,12
5017,452316736,2022-12-17,2022-12-09,Google,8,2022,12
5018,452284701,2022-12-13,2022-12-09,Google,4,2022,12
5019,451904411,2022-12-15,2022-12-08,Google,7,2022,12
5020,450026987,2022-12-10,2022-12-05,Google,5,2022,12
5021,451273854,2022-12-08,2022-12-07,Google,1,2022,12
5022,451086160,2022-12-09,2022-12-07,Google,2,2022,12
5023,450154866,2022-12-10,2022-12-05,Google,5,2022,12
5024,454533851,2022-12-14,2022-12-13,Google,1,2022,12
5025,454436969,2022-12-22,2022-12-13,Google,9,2022,12
5026,454335157,2022-12-19,2022-12-13,Google,6,2022,12
5027,454335157,2022-12-19,2022-12-13,Google,6,2022,12
5028,454335157,2022-12-19,2022-12-13,Google,6,2022,12
5029,454335157,2022-12-19,2022-12-13,Google,6,2022,12
5030,454553752,2022-12-14,2022-12-13,Google,1,2022,12
5031,449273954,2022-12-09,2022-12-03,Google,6,2022,12
5032,452837572,2023-01-06,2022-12-10,Google,27,2022,12
5033,450779101,2022-12-13,2022-12-06,Google,7,2022,12
5034,451255836,2022-12-15,2022-12-07,Google,8,2022,12
5035,444601362,2022-12-07,2022-12-01,Google,6,2022,12
5036,452352106,2022-12-09,2022-12-09,Google,0,2022,12
5037,450176597,2022-12-12,2022-12-05,Google,7,2022,12
5038,452768951,2022-12-10,2022-12-10,Google,0,2022,12
5039,450708836,2022-12-14,2022-12-06,Google,8,2022,12
5040,454392189,2022-12-16,2022-12-13,Google,3,2022,12
5041,452820175,2022-12-18,2022-12-10,Google,8,2022,12
5042,448774296,2022-12-19,2022-12-02,Google,17,2022,12
5043,453872952,2023-01-02,2022-12-12,Google,21,2022,12
5044,448333911,2023-01-04,2022-12-01,Google,34,2022,12
5045,448144466,2022-12-07,2022-12-01,Google,6,2022,12
5046,450152859,2022-12-06,2022-12-05,Google,1,2022,12
5047,450494301,2023-01-07,2022-12-06,Google,32,2022,12
5048,450122678,2022-12-12,2022-12-05,Google,7,2022,12
5049,451344594,2022-12-15,2022-12-07,Google,8,2022,12
5050,449672641,2022-12-12,2022-12-04,Google,8,2022,12
5051,450758064,2022-12-10,2022-12-06,Google,4,2022,12
5052,450151268,2023-01-02,2022-12-05,Google,28,2022,12
5053,451904674,2022-12-20,2022-12-15,Google,5,2022,12
5054,456032258,2022-12-18,2022-12-16,Google,2,2022,12
5055,456312602,2023-01-05,2022-12-16,Google,20,2022,12
5056,454496147,2022-12-22,2022-12-13,Google,9,2022,12
5057,455138155,2022-12-17,2022-12-14,Google,3,2022,12
5058,452595106,2022-12-16,2022-12-09,Google,7,2022,12
5059,451757301,2022-12-11,2022-12-08,Google,3,2022,12
5060,451757301,2022-12-11,2022-12-08,Google,3,2022,12
5061,451757301,2022-12-13,2022-12-08,Google,5,2022,12
5062,451757301,2022-12-13,2022-12-08,Google,5,2022,12
5063,453713224,2023-02-07,2022-12-12,Google,57,2022,12
5064,451914885,2022-12-12,2022-12-08,Google,4,2022,12
5065,453211923,2022-12-18,2022-12-11,Google,7,2022,12
5066,449671335,2022-12-15,2022-12-04,Google,11,2022,12
5067,454378189,2023-01-13,2022-12-13,Google,31,2022,12
5068,454417051,2022-12-13,2022-12-13,Google,0,2022,12
5069,454944422,2022-12-19,2022-12-14,Google,5,2022,12
5070,454944422,2022-12-19,2022-12-14,Google,5,2022,12
5071,454944422,2022-12-19,2022-12-14,Google,5,2022,12
5072,454944422,2022-12-19,2022-12-14,Google,5,2022,12
5073,457164501,2023-01-02,2022-12-18,Google,15,2022,12
5074,456653151,2023-01-19,2022-12-17,Google,33,2022,12
5075,455910033,2022-12-19,2022-12-15,Google,4,2022,12
5076,457692801,2023-01-17,2022-12-19,Google,29,2022,12
5077,451202352,2023-01-10,2022-12-07,Google,34,2022,12
5078,454885251,2022-12-16,2022-12-14,Google,2,2022,12
5079,452827602,2023-01-16,2022-12-10,Google,37,2022,12
5080,453067551,2022-12-14,2022-12-11,Google,3,2022,12
5081,450556777,2022-12-13,2022-12-06,Google,7,2022,12
5082,456131801,2022-12-27,2022-12-16,Google,11,2022,12
5083,452247301,2022-12-22,2022-12-09,Google,13,2022,12
5084,457801906,2022-12-19,2022-12-19,Google,0,2022,12
5085,452872564,2022-12-16,2022-12-10,Google,6,2022,12
5086,454319933,2022-12-21,2022-12-13,Google,8,2022,12
5087,407981101,2022-12-16,2022-12-14,Google,2,2022,12
5088,454496626,2022-12-20,2022-12-13,Google,7,2022,12
5089,454496626,2022-12-20,2022-12-13,Google,7,2022,12
5090,454496626,2022-12-20,2022-12-13,Google,7,2022,12
5091,454496626,2022-12-20,2022-12-13,Google,7,2022,12
5092,458372665,2023-01-13,2022-12-20,Google,24,2022,12
5093,458884710,2022-12-23,2022-12-21,Google,2,2022,12
5094,458997751,2023-01-04,2022-12-21,Google,14,2022,12
5095,457772664,2022-12-22,2022-12-19,Google,3,2022,12
5096,458466995,2023-01-23,2022-12-20,Google,34,2022,12
5097,408922087,2023-02-10,2022-12-20,Google,52,2022,12
5098,459649029,2022-12-23,2022-12-22,Google,1,2022,12
5099,457943151,2023-01-06,2022-12-19,Google,18,2022,12
5100,461295858,2022-12-31,2022-12-25,Google,6,2022,12
5101,455542351,2023-01-06,2022-12-15,Google,22,2022,12
5102,462098657,2022-12-27,2022-12-26,Google,1,2022,12
5103,461288703,2023-01-11,2022-12-25,Google,17,2022,12
5104,463356551,2022-12-30,2022-12-28,Google,2,2022,12
5105,455210004,2023-01-02,2022-12-14,Google,19,2022,12
5106,452045754,2022-12-11,2022-12-08,Google,3,2022,12
5107,455668578,2023-02-09,2022-12-15,Google,56,2022,12
5108,455207207,2022-12-16,2022-12-14,Google,2,2022,12
5109,448986412,2022-12-06,2022-12-02,Google,4,2022,12
5110,453782156,2022-12-15,2022-12-12,Google,3,2022,12
5111,454998128,2022-12-14,2022-12-14,Google,0,2022,12
5112,455117135,2022-12-16,2022-12-14,Google,2,2022,12
5113,455117135,2022-12-16,2022-12-14,Google,2,2022,12
5114,455117135,2022-12-16,2022-12-14,Google,2,2022,12
5115,455117135,2022-12-16,2022-12-14,Google,2,2022,12
5116,452182501,2023-01-04,2022-12-09,Google,26,2022,12
5117,462619202,2023-01-02,2022-12-27,Google,6,2022,12
5118,452479078,2022-12-29,2022-12-09,Google,20,2022,12
5119,460246859,2023-01-04,2022-12-23,Google,12,2022,12
5120,454446274,2022-12-15,2022-12-13,Google,2,2022,12
5121,465217501,2023-01-10,2023-01-01,Google,9,2023,1
5122,454498503,2023-01-03,2022-12-13,Google,21,2022,12
5123,454498503,2023-01-03,2022-12-13,Google,21,2022,12
5124,454498503,2023-01-03,2022-12-13,Google,21,2022,12
5125,454498503,2023-01-03,2022-12-13,Google,21,2022,12
5126,451387065,2022-12-17,2022-12-07,Google,10,2022,12
5127,452886472,2022-12-16,2022-12-10,Google,6,2022,12
5128,450079271,2022-12-22,2022-12-05,Google,17,2022,12
5129,455677719,2022-12-19,2022-12-15,Google,4,2022,12
5130,453642555,2022-12-16,2022-12-12,Google,4,2022,12
5131,459072930,2023-01-06,2022-12-21,Google,16,2022,12
5132,462172601,2023-01-10,2022-12-26,Google,15,2022,12
5133,460238186,2023-01-30,2022-12-23,Google,38,2022,12
5134,463237341,2023-01-02,2022-12-28,Google,5,2022,12
5135,464163903,2023-01-03,2022-12-30,Google,4,2022,12
5136,464163903,2023-01-03,2022-12-30,Google,4,2022,12
5137,464163903,2023-01-03,2022-12-30,Google,4,2022,12
5138,464163903,2023-01-03,2022-12-30,Google,4,2022,12
5139,458780001,2022-12-30,2022-12-21,Google,9,2022,12
5140,463216460,2022-12-30,2022-12-28,Google,2,2022,12
5141,463932462,2023-01-13,2022-12-29,Google,15,2022,12
5142,465316301,2023-01-12,2023-01-01,Google,11,2023,1
5143,465316301,2023-01-12,2023-01-01,Google,11,2023,1
5144,465316301,2023-01-12,2023-01-01,Google,11,2023,1
5145,465316301,2023-01-12,2023-01-01,Google,11,2023,1
5146,454513618,2022-12-20,2022-12-13,Google,7,2022,12
5147,453375161,2022-12-19,2022-12-11,Google,8,2022,12
5148,455813225,2022-12-23,2022-12-15,Google,8,2022,12
5149,458404631,2022-12-21,2022-12-20,Google,1,2022,12
5150,454524973,2023-02-25,2022-12-13,Google,74,2022,12
5151,459683658,2023-01-19,2022-12-22,Google,28,2022,12
5152,459419701,2023-01-02,2022-12-22,Google,11,2022,12
5153,457198197,2023-01-04,2022-12-18,Google,17,2022,12
5154,464493657,2023-01-20,2022-12-30,Google,21,2022,12
5155,455139685,2022-12-19,2022-12-14,Google,5,2022,12
5156,463064589,2023-02-08,2022-12-28,Google,42,2022,12
5157,451281187,2022-12-08,2022-12-07,Google,1,2022,12
5158,455717156,2023-01-09,2022-12-15,Google,25,2022,12
5159,455602920,2023-01-09,2022-12-15,Google,25,2022,12
5160,458331057,2022-12-22,2022-12-20,Google,2,2022,12
5161,443142303,2022-12-19,2022-12-12,Google,7,2022,12
5162,452515056,2022-12-20,2022-12-09,Google,11,2022,12
5163,458123651,2023-02-06,2022-12-20,Google,48,2022,12
5164,448757268,2022-12-03,2022-12-02,Google,1,2022,12
5165,449609133,2022-12-04,2022-12-04,Google,0,2022,12
5166,454541508,2022-12-20,2022-12-13,Google,7,2022,12
5167,455869280,2022-12-20,2022-12-15,Google,5,2022,12
5168,456809651,2023-02-23,2022-12-17,Google,68,2022,12
5169,457409905,2023-01-25,2022-12-18,Google,38,2022,12
5170,457894801,2023-01-04,2022-12-19,Google,16,2022,12
5171,460109951,2023-01-04,2022-12-23,Google,12,2022,12
5172,463395801,2023-01-24,2022-12-28,Google,27,2022,12
5173,457310551,2022-12-23,2022-12-18,Google,5,2022,12
5174,465338851,2023-01-10,2023-01-01,Google,9,2023,1
5175,465338851,2023-01-10,2023-01-01,Google,9,2023,1
5176,465338851,2023-01-10,2023-01-01,Google,9,2023,1
5177,465338851,2023-01-10,2023-01-01,Google,9,2023,1
5178,448774413,2022-12-07,2022-12-02,Google,5,2022,12
5179,457902619,2022-12-22,2022-12-19,Google,3,2022,12
5180,465389552,2023-01-06,2023-01-01,Google,5,2023,1
5181,455750885,2022-12-19,2022-12-15,Google,4,2022,12
5182,458952423,2022-12-28,2022-12-21,Google,7,2022,12
5183,460808101,2023-01-02,2022-12-24,Google,9,2022,12
5184,361327214,2023-01-03,2022-12-26,Google,8,2022,12
5185,450105665,2022-12-21,2022-12-05,Google,16,2022,12
5186,455629406,2023-01-04,2022-12-15,Google,20,2022,12
5187,456010599,2023-01-06,2022-12-16,Google,21,2022,12
5188,454492565,2022-12-20,2022-12-13,Google,7,2022,12
5189,451899580,2022-12-19,2022-12-08,Google,11,2022,12
5190,455886639,2022-12-22,2022-12-15,Google,7,2022,12
5191,455273109,2022-12-15,2022-12-14,Google,1,2022,12
5192,455273109,2022-12-15,2022-12-14,Google,1,2022,12
5193,455273109,2022-12-15,2022-12-14,Google,1,2022,12
5194,455273109,2022-12-15,2022-12-14,Google,1,2022,12
5195,454232301,2022-12-21,2022-12-13,Google,8,2022,12
5196,458354370,2023-01-04,2022-12-20,Google,15,2022,12
5197,457342151,2023-01-02,2022-12-18,Google,15,2022,12
5198,457655235,2022-12-22,2022-12-19,Google,3,2022,12
5199,454551454,2023-02-15,2022-12-13,Google,64,2022,12
5200,455201351,2023-01-11,2022-12-14,Google,28,2022,12
5201,456768114,2022-12-20,2022-12-17,Google,3,2022,12
5202,456232173,2023-02-14,2022-12-16,Google,60,2022,12
5203,456303001,2023-01-03,2022-12-16,Google,18,2022,12
5204,453256972,2023-02-09,2022-12-11,Google,60,2022,12
5205,456656401,2022-12-19,2022-12-17,Google,2,2022,12
5206,453852817,2022-12-19,2022-12-12,Google,7,2022,12
5207,456778254,2023-01-02,2022-12-17,Google,16,2022,12
5208,461896567,2023-01-03,2022-12-26,Google,8,2022,12
5209,462704264,2022-12-28,2022-12-27,Google,1,2022,12
5210,463247658,2023-01-02,2022-12-28,Google,5,2022,12
5211,451284201,2022-12-31,2022-12-07,Google,24,2022,12
5212,463683237,2023-01-02,2022-12-29,Google,4,2022,12
5213,457287903,2022-12-19,2022-12-18,Google,1,2022,12
5214,450694762,2023-02-12,2022-12-06,Google,68,2022,12
5215,459686385,2023-01-05,2022-12-22,Google,14,2022,12
5216,458284096,2022-12-23,2022-12-20,Google,3,2022,12
5217,460112602,2022-12-30,2022-12-23,Google,7,2022,12
5218,450667414,2022-12-12,2022-12-06,Google,6,2022,12
5219,460164375,2022-12-29,2022-12-23,Google,6,2022,12
5220,458330514,2022-12-21,2022-12-20,Google,1,2022,12
5221,458465815,2022-12-20,2022-12-20,Google,0,2022,12
5222,455809282,2022-12-29,2022-12-15,Google,14,2022,12
5223,448663221,2022-12-13,2022-12-02,Google,11,2022,12
5224,457271055,2022-12-28,2022-12-18,Google,10,2022,12
5225,457200780,2022-12-28,2022-12-18,Google,10,2022,12
5226,461884601,2023-01-09,2022-12-26,Google,14,2022,12
5227,457851454,2022-12-30,2022-12-19,Google,11,2022,12
5228,461764151,2022-12-28,2022-12-26,Google,2,2022,12
5229,460825157,2022-12-28,2022-12-24,Google,4,2022,12
5230,462288551,2023-01-02,2022-12-27,Google,6,2022,12
5231,458692601,2023-01-06,2022-12-20,Google,17,2022,12
5232,463207394,2022-12-29,2022-12-28,Google,1,2022,12
5233,458256802,2023-01-30,2022-12-20,Google,41,2022,12
5234,458905672,2022-12-23,2022-12-21,Google,2,2022,12
5235,455839038,2022-12-29,2022-12-15,Google,14,2022,12
5236,454279252,2022-12-21,2022-12-13,Google,8,2022,12
5237,458881796,2023-01-22,2022-12-21,Google,32,2022,12
5238,458463625,2023-01-30,2022-12-20,Google,41,2022,12
5239,450208070,2022-12-30,2022-12-05,Google,25,2022,12
5240,457624034,2022-12-26,2022-12-19,Google,7,2022,12
5241,456058728,2022-12-23,2022-12-16,Google,7,2022,12
5242,458226210,2022-12-24,2022-12-20,Google,4,2022,12
5243,448647977,2023-01-09,2022-12-02,Google,38,2022,12
5244,449259897,2022-12-08,2022-12-03,Google,5,2022,12
5245,459547900,2023-01-04,2022-12-22,Google,13,2022,12
5246,455831076,2022-12-22,2022-12-15,Google,7,2022,12
5247,457218446,2023-01-06,2022-12-18,Google,19,2022,12
5248,458365733,2022-12-29,2022-12-20,Google,9,2022,12
5249,456140359,2022-12-23,2022-12-16,Google,7,2022,12
5250,457686010,2022-12-22,2022-12-19,Google,3,2022,12
5251,459602659,2022-12-30,2022-12-22,Google,8,2022,12
5252,456269157,2023-01-04,2022-12-16,Google,19,2022,12
5253,465455801,2023-01-05,2023-01-01,Google,4,2023,1
5254,464690101,2023-01-03,2022-12-31,Google,3,2022,12
5255,464482704,2023-01-03,2022-12-30,Google,4,2022,12
5256,461482601,2023-01-05,2022-12-25,Google,11,2022,12
5257,465497152,2023-01-10,2023-01-01,Google,9,2023,1
5258,458477202,2023-01-10,2022-12-20,Google,21,2022,12
5259,459475801,2022-12-30,2022-12-22,Google,8,2022,12
5260,455076324,2022-12-22,2022-12-14,Google,8,2022,12
5261,459992751,2022-12-23,2022-12-23,Google,0,2022,12
5262,453243659,2022-12-23,2022-12-11,Google,12,2022,12
5263,452389110,2022-12-15,2022-12-09,Google,6,2022,12
5264,461232955,2023-02-01,2022-12-25,Google,38,2022,12
5265,461747156,2023-01-19,2022-12-26,Google,24,2022,12
5266,461747156,2023-01-19,2022-12-26,Google,24,2022,12
5267,461747156,2023-01-19,2022-12-26,Google,24,2022,12
5268,461747156,2023-01-19,2022-12-26,Google,24,2022,12
5269,461856901,2023-01-01,2022-12-26,Google,6,2022,12
5270,450028124,2022-12-12,2022-12-05,Google,7,2022,12
5271,450127713,2022-12-12,2022-12-05,Google,7,2022,12
5272,459145552,2023-01-09,2022-12-12,Google,28,2022,12
5273,459016413,2023-01-03,2022-12-21,Google,13,2022,12
5274,464825202,2023-01-05,2022-12-31,Google,5,2022,12
5275,455976233,2023-01-03,2022-12-16,Google,18,2022,12
5276,458280453,2023-01-10,2022-12-20,Google,21,2022,12
5277,458324397,2023-01-03,2022-12-20,Google,14,2022,12
5278,463799628,2022-12-30,2022-12-29,Google,1,2022,12
5279,465588501,2023-01-05,2023-01-01,Google,4,2023,1
5280,460378451,2023-01-06,2022-12-23,Google,14,2022,12
5281,463066089,2023-01-04,2022-12-28,Google,7,2022,12
5282,463105060,2022-12-30,2022-12-28,Google,2,2022,12
5283,456139846,2022-12-15,2022-12-12,Google,3,2022,12
5284,456139846,2022-12-15,2022-12-12,Google,3,2022,12
5285,449693595,2022-12-09,2022-12-04,Google,5,2022,12
5286,450685259,2022-12-09,2022-12-06,Google,3,2022,12
5287,451811761,2023-01-04,2022-12-08,Google,27,2022,12
5288,451811761,2023-01-04,2022-12-08,Google,27,2022,12
5289,451811761,2023-01-12,2022-12-08,Google,35,2022,12
5290,451811761,2023-01-12,2022-12-08,Google,35,2022,12
5291,448219784,2022-12-12,2022-12-01,Google,11,2022,12
5292,457330011,2022-12-19,2022-12-18,Google,1,2022,12
5293,457965583,2023-01-09,2022-12-19,Google,21,2022,12
5294,464889552,2023-01-02,2022-12-31,Google,2,2022,12
5295,464422001,2023-01-03,2022-12-30,Google,4,2022,12
5296,461904505,2023-01-06,2022-12-26,Google,11,2022,12
5297,457825603,2022-12-22,2022-12-19,Google,3,2022,12
5298,453219245,2022-12-12,2022-12-11,Google,1,2022,12
5299,453694624,2022-12-13,2022-12-12,Google,1,2022,12
5300,453694624,2022-12-13,2022-12-12,Google,1,2022,12
5301,453694624,2022-12-13,2022-12-12,Google,1,2022,12
5302,453694624,2022-12-13,2022-12-12,Google,1,2022,12
5303,453268601,2023-01-24,2022-12-11,Google,44,2022,12
5304,449634488,2022-12-15,2022-12-04,Google,11,2022,12
5305,448666995,2022-12-05,2022-12-02,Google,3,2022,12
5306,452830930,2022-12-12,2022-12-10,Google,2,2022,12
5307,455113062,2023-01-13,2022-12-14,Google,30,2022,12
5308,452886301,2023-01-06,2022-12-10,Google,27,2022,12
5309,453708222,2022-12-12,2022-12-12,Google,0,2022,12
5310,453606856,2023-01-05,2022-12-12,Google,24,2022,12
5311,452530356,2022-12-14,2022-12-09,Google,5,2022,12
5312,461353801,2023-01-02,2022-12-25,Google,8,2022,12
5313,463184151,2023-01-01,2022-12-28,Google,4,2022,12
5314,465340405,2023-01-02,2023-01-01,Google,1,2023,1
5315,458897758,2023-01-16,2022-12-21,Google,26,2022,12
5316,465371501,2023-01-12,2023-01-01,Google,11,2023,1
5317,448210989,2022-12-08,2022-12-01,Google,7,2022,12
5318,452827526,2023-01-10,2022-12-10,Google,31,2022,12
5319,437398752,2023-01-03,2022-12-11,Google,23,2022,12
5320,455887717,2022-12-22,2022-12-15,Google,7,2022,12
5321,465030352,2023-01-02,2022-12-31,Google,2,2022,12
5322,451981251,2022-12-15,2022-12-08,Google,7,2022,12
5323,453702601,2022-12-14,2022-12-12,Google,2,2022,12
5324,458497724,2023-01-11,2022-12-20,Google,22,2022,12
5325,457285901,2023-01-06,2022-12-18,Google,19,2022,12
5326,454532487,2023-01-10,2022-12-13,Google,28,2022,12
5327,458176401,2023-01-12,2022-12-20,Google,23,2022,12
5328,463786293,2023-01-03,2022-12-29,Google,5,2022,12
5329,454258807,2022-12-31,2022-12-13,Google,18,2022,12
5330,452432371,2022-12-16,2022-12-09,Google,7,2022,12
5331,459516035,2023-01-09,2022-12-22,Google,18,2022,12
5332,448675197,2022-12-12,2022-12-02,Google,10,2022,12
5333,463684827,2023-01-13,2022-12-29,Google,15,2022,12
5334,464411558,2023-01-10,2022-12-30,Google,11,2022,12
5335,453229582,2023-01-09,2022-12-11,Google,29,2022,12
5336,460492007,2023-01-08,2022-12-23,Google,16,2022,12
5337,457820483,2023-02-08,2022-12-19,Google,51,2022,12
5338,463952607,2023-01-16,2022-12-29,Google,18,2022,12
5339,455629552,2022-12-19,2022-12-15,Google,4,2022,12
5340,452841564,2022-12-22,2022-12-10,Google,12,2022,12
5341,453899333,2023-01-02,2022-12-12,Google,21,2022,12
5342,455872871,2022-12-17,2022-12-15,Google,2,2022,12
5343,454352494,2023-01-04,2022-12-13,Google,22,2022,12
5344,456053352,2022-12-18,2022-12-16,Google,2,2022,12
5345,454466651,2022-12-19,2022-12-13,Google,6,2022,12
5346,455694209,2023-01-09,2022-12-15,Google,25,2022,12
5347,455846678,2023-01-13,2022-12-15,Google,29,2022,12
5348,452239414,2022-12-16,2022-12-09,Google,7,2022,12
5349,455551251,2022-12-19,2022-12-15,Google,4,2022,12
5350,463360017,2023-01-04,2022-12-28,Google,7,2022,12
5351,455810997,2023-01-24,2022-12-15,Google,40,2022,12
5352,448250801,2022-12-17,2022-12-01,Google,16,2022,12
5353,463271818,2023-01-13,2022-12-28,Google,16,2022,12
5354,454357301,2022-12-14,2022-12-13,Google,1,2022,12
5355,464566856,2023-01-11,2022-12-30,Google,12,2022,12
5356,456340880,2023-01-04,2022-12-16,Google,19,2022,12
5357,457290604,2022-12-21,2022-12-18,Google,3,2022,12
5358,458463224,2023-01-20,2022-12-20,Google,31,2022,12
5359,452832684,2022-12-13,2022-12-10,Google,3,2022,12
5360,456005964,2023-01-17,2022-12-16,Google,32,2022,12
5361,454486596,2023-01-10,2022-12-13,Google,28,2022,12
5362,464587701,2023-01-09,2022-12-30,Google,10,2022,12
5363,452280085,2022-12-22,2022-12-09,Google,13,2022,12
5364,458435589,2022-12-22,2022-12-20,Google,2,2022,12
5365,457600182,2023-01-03,2022-12-19,Google,15,2022,12
5366,456127855,2023-01-11,2022-12-16,Google,26,2022,12
5367,453237671,2022-12-21,2022-12-11,Google,10,2022,12
5368,457217163,2023-01-04,2022-12-18,Google,17,2022,12
5369,457165101,2022-12-20,2022-12-18,Google,2,2022,12
5370,458292359,2022-12-20,2022-12-20,Google,0,2022,12
5371,454385972,2022-12-16,2022-12-13,Google,3,2022,12
5372,455699016,2023-01-02,2022-12-15,Google,18,2022,12
5373,458225354,2022-12-22,2022-12-20,Google,2,2022,12
5374,451765406,2022-12-11,2022-12-08,Google,3,2022,12
5375,457371401,2022-12-23,2022-12-18,Google,5,2022,12
5376,458241160,2023-01-13,2022-12-20,Google,24,2022,12
5377,453694553,2022-12-17,2022-12-12,Google,5,2022,12
5378,459495756,2022-12-23,2022-12-22,Google,1,2022,12
5379,461469401,2022-12-28,2022-12-25,Google,3,2022,12
5380,458411421,2023-01-05,2022-12-20,Google,16,2022,12
5381,462538616,2022-12-30,2022-12-27,Google,3,2022,12
5382,457988701,2022-12-28,2022-12-19,Google,9,2022,12
5383,452296906,2022-12-12,2022-12-09,Google,3,2022,12
5384,463294879,2022-12-30,2022-12-28,Google,2,2022,12
5385,462432716,2022-12-29,2022-12-27,Google,2,2022,12
5386,455031269,2022-12-20,2022-12-14,Google,6,2022,12
5387,455228245,2023-01-16,2022-12-14,Google,33,2022,12
5388,460734801,2022-12-31,2022-12-24,Google,7,2022,12
5389,463098174,2023-01-09,2022-12-28,Google,12,2022,12
5390,449208612,2023-01-19,2022-12-03,Google,47,2022,12
5391,464766952,2023-01-10,2022-12-31,Google,10,2022,12
5392,464277704,2023-03-01,2022-12-30,Google,61,2022,12
5393,464277704,2023-03-01,2022-12-30,Google,61,2022,12
5394,454439418,2022-12-15,2022-12-13,Google,2,2022,12
5395,451809825,2022-12-10,2022-12-08,Google,2,2022,12
5396,460522051,2023-01-04,2022-12-23,Google,12,2022,12
5397,461935602,2023-01-06,2022-12-26,Google,11,2022,12
5398,458828101,2023-01-18,2022-12-21,Google,28,2022,12
5399,451961002,2023-01-19,2022-12-08,Google,42,2022,12
5400,455051084,2023-01-05,2022-12-14,Google,22,2022,12
5401,452801470,2023-01-21,2022-12-10,Google,42,2022,12
5402,452801470,2023-01-21,2022-12-10,Google,42,2022,12
5403,452801470,2023-01-21,2022-12-10,Google,42,2022,12
5404,455828804,2023-01-19,2022-12-15,Google,35,2022,12
5405,464762251,2023-01-20,2022-12-31,Google,20,2022,12
5406,465518740,2023-01-10,2023-01-01,Google,9,2023,1
5407,462474419,2023-01-18,2022-12-27,Google,22,2022,12
5408,459198501,2023-01-17,2022-12-21,Google,27,2022,12
5409,457612503,2023-01-10,2022-12-19,Google,22,2022,12
5410,455845674,2022-12-19,2022-12-15,Google,4,2022,12
5411,449174251,2023-01-30,2022-12-03,Google,58,2022,12
5412,463041151,2023-01-02,2022-12-28,Google,5,2022,12
5413,454940907,2023-02-01,2022-12-14,Google,49,2022,12
5414,463697037,2023-01-10,2022-12-29,Google,12,2022,12
5415,458808851,2022-12-21,2022-12-21,Google,0,2022,12
5416,465389774,2023-01-11,2023-01-01,Google,10,2023,1
5417,479212814,2023-01-31,2022-12-11,Google,51,2022,12
5418,452254351,2022-12-14,2022-12-09,Google,5,2022,12
5419,464299777,2023-01-27,2022-12-30,Google,28,2022,12
5420,482441342,2023-02-01,2022-12-13,Google,50,2022,12
5421,454437873,2023-01-16,2022-12-13,Google,34,2022,12
5422,448151079,2022-12-02,2022-12-01,Google,1,2022,12
5423,448726800,2022-12-04,2022-12-02,Google,2,2022,12
5424,448726800,2022-12-04,2022-12-02,Google,2,2022,12
5425,448726800,2022-12-04,2022-12-02,Google,2,2022,12
5426,448726800,2022-12-04,2022-12-02,Google,2,2022,12
5427,448125516,2022-12-01,2022-12-01,Google,0,2022,12
5428,450051373,2022-12-15,2022-12-05,Google,10,2022,12
5429,448087187,2022-12-02,2022-12-01,Google,1,2022,12
5430,448669088,2022-12-07,2022-12-02,Google,5,2022,12
5431,463246578,2023-02-08,2022-12-28,Google,42,2022,12
5432,449694063,2022-12-09,2022-12-04,Google,5,2022,12
5433,448145077,2022-12-20,2022-12-01,Google,19,2022,12
5434,450146121,2022-12-12,2022-12-05,Google,7,2022,12
5435,448900820,2022-12-09,2022-12-02,Google,7,2022,12
5436,449986351,2022-12-09,2022-12-05,Google,4,2022,12
5437,448150563,2022-12-03,2022-12-01,Google,2,2022,12
5438,450696136,2022-12-06,2022-12-06,Google,0,2022,12
5439,450621720,2022-12-07,2022-12-06,Google,1,2022,12
5440,453982151,2022-12-19,2022-12-12,Google,7,2022,12
5441,453982151,2022-12-19,2022-12-12,Google,7,2022,12
5442,453982151,2022-12-19,2022-12-12,Google,7,2022,12
5443,453982151,2022-12-19,2022-12-12,Google,7,2022,12
5444,450687087,2022-12-13,2022-12-06,Google,7,2022,12
5445,449204853,2022-12-15,2022-12-03,Google,12,2022,12
5446,450906101,2022-12-14,2022-12-06,Google,8,2022,12
5447,448723290,2022-12-13,2022-12-02,Google,11,2022,12
5448,449241292,2022-12-11,2022-12-03,Google,8,2022,12
5449,448262895,2022-12-09,2022-12-01,Google,8,2022,12
5450,453793465,2022-12-12,2022-12-12,Google,0,2022,12
5451,450040408,2022-12-13,2022-12-05,Google,8,2022,12
5452,448244612,2022-12-05,2022-12-01,Google,4,2022,12
